strategy_name,source_hypothesis_id,race_id,race_date,stadium_code,stadium_name,race_no,bet_type,combo,is_hit,realized_payout,notes
Gemini_H001_Exacta_L2_Pressure,H-001,202512211708,2025-12-21,17,宮島,8,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512211708,2025-12-21,17,宮島,8,2連単,2-4,1,790,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512212008,2025-12-21,20,若松,8,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512212008,2025-12-21,20,若松,8,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512212008,2025-12-21,20,若松,8,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512212311,2025-12-21,23,唐津,11,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512212311,2025-12-21,23,唐津,11,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512212311,2025-12-21,23,唐津,11,2連単,2-4,1,790,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512220206,2025-12-22,02,戸田,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512220206,2025-12-22,02,戸田,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512220206,2025-12-22,02,戸田,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512220907,2025-12-22,09,津,7,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512220907,2025-12-22,09,津,7,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512220907,2025-12-22,09,津,7,2連単,2-4,1,1080,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512230811,2025-12-23,08,常滑,11,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512230811,2025-12-23,08,常滑,11,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512230811,2025-12-23,08,常滑,11,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512240211,2025-12-24,02,戸田,11,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512240211,2025-12-24,02,戸田,11,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512240211,2025-12-24,02,戸田,11,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512240902,2025-12-24,09,津,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512240902,2025-12-24,09,津,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512240902,2025-12-24,09,津,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512241807,2025-12-24,18,徳山,7,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512241807,2025-12-24,18,徳山,7,2連単,2-3,1,1620,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512241807,2025-12-24,18,徳山,7,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512241812,2025-12-24,18,徳山,12,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512241812,2025-12-24,18,徳山,12,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512241812,2025-12-24,18,徳山,12,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512250703,2025-12-25,07,蒲郡,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512250703,2025-12-25,07,蒲郡,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512250703,2025-12-25,07,蒲郡,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251104,2025-12-25,11,びわこ,4,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251104,2025-12-25,11,びわこ,4,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251104,2025-12-25,11,びわこ,4,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251109,2025-12-25,11,びわこ,9,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251109,2025-12-25,11,びわこ,9,2連単,2-3,1,360,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251109,2025-12-25,11,びわこ,9,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251810,2025-12-25,18,徳山,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251810,2025-12-25,18,徳山,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512251810,2025-12-25,18,徳山,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512260407,2025-12-26,04,平和島,7,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512260407,2025-12-26,04,平和島,7,2連単,2-3,1,2060,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512260407,2025-12-26,04,平和島,7,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512261801,2025-12-26,18,徳山,1,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512261801,2025-12-26,18,徳山,1,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512261801,2025-12-26,18,徳山,1,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512261805,2025-12-26,18,徳山,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512261805,2025-12-26,18,徳山,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512261805,2025-12-26,18,徳山,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512262207,2025-12-26,22,福岡,7,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512262207,2025-12-26,22,福岡,7,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512262207,2025-12-26,22,福岡,7,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270107,2025-12-27,01,桐生,7,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270107,2025-12-27,01,桐生,7,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270107,2025-12-27,01,桐生,7,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270202,2025-12-27,02,戸田,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270202,2025-12-27,02,戸田,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270202,2025-12-27,02,戸田,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270502,2025-12-27,05,多摩川,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270502,2025-12-27,05,多摩川,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512270502,2025-12-27,05,多摩川,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512271110,2025-12-27,11,びわこ,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512271110,2025-12-27,11,びわこ,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512271110,2025-12-27,11,びわこ,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512272308,2025-12-27,23,唐津,8,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512272308,2025-12-27,23,唐津,8,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512272308,2025-12-27,23,唐津,8,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512280409,2025-12-28,04,平和島,9,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512280409,2025-12-28,04,平和島,9,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512280409,2025-12-28,04,平和島,9,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512281110,2025-12-28,11,びわこ,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512281110,2025-12-28,11,びわこ,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512281110,2025-12-28,11,びわこ,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290212,2025-12-29,02,戸田,12,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290212,2025-12-29,02,戸田,12,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290212,2025-12-29,02,戸田,12,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290303,2025-12-29,03,江戸川,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290303,2025-12-29,03,江戸川,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290303,2025-12-29,03,江戸川,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290803,2025-12-29,08,常滑,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290803,2025-12-29,08,常滑,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512290803,2025-12-29,08,常滑,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512292304,2025-12-29,23,唐津,4,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512292304,2025-12-29,23,唐津,4,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512292304,2025-12-29,23,唐津,4,2連単,2-4,1,950,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300105,2025-12-30,01,桐生,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300105,2025-12-30,01,桐生,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300105,2025-12-30,01,桐生,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300705,2025-12-30,07,蒲郡,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300705,2025-12-30,07,蒲郡,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300705,2025-12-30,07,蒲郡,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300804,2025-12-30,08,常滑,4,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300804,2025-12-30,08,常滑,4,2連単,2-3,1,330,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512300804,2025-12-30,08,常滑,4,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512301909,2025-12-30,19,下関,9,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512301909,2025-12-30,19,下関,9,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512301909,2025-12-30,19,下関,9,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302107,2025-12-30,21,芦屋,7,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302107,2025-12-30,21,芦屋,7,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302107,2025-12-30,21,芦屋,7,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302202,2025-12-30,22,福岡,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302202,2025-12-30,22,福岡,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302202,2025-12-30,22,福岡,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302306,2025-12-30,23,唐津,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302306,2025-12-30,23,唐津,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512302306,2025-12-30,23,唐津,6,2連単,2-4,1,270,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512310512,2025-12-31,05,多摩川,12,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512310512,2025-12-31,05,多摩川,12,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202512310512,2025-12-31,05,多摩川,12,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501010901,2025-01-01,09,津,1,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501010901,2025-01-01,09,津,1,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501010901,2025-01-01,09,津,1,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501010909,2025-01-01,09,津,9,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501010909,2025-01-01,09,津,9,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501010909,2025-01-01,09,津,9,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501020302,2025-01-02,03,江戸川,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501020302,2025-01-02,03,江戸川,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501020302,2025-01-02,03,江戸川,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030102,2025-01-03,01,桐生,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030102,2025-01-03,01,桐生,2,2連単,4-5,1,660,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030102,2025-01-03,01,桐生,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030210,2025-01-03,02,戸田,10,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030210,2025-01-03,02,戸田,10,2連単,4-5,1,1500,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030210,2025-01-03,02,戸田,10,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030211,2025-01-03,02,戸田,11,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030211,2025-01-03,02,戸田,11,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030211,2025-01-03,02,戸田,11,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030303,2025-01-03,03,江戸川,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030303,2025-01-03,03,江戸川,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030303,2025-01-03,03,江戸川,3,2連単,4-6,1,1160,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030807,2025-01-03,08,常滑,7,2連単,4-1,1,520,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030807,2025-01-03,08,常滑,7,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030807,2025-01-03,08,常滑,7,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030908,2025-01-03,09,津,8,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030908,2025-01-03,09,津,8,2連単,4-5,1,1160,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030908,2025-01-03,09,津,8,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030909,2025-01-03,09,津,9,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030909,2025-01-03,09,津,9,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501030909,2025-01-03,09,津,9,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031207,2025-01-03,12,住之江,7,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031207,2025-01-03,12,住之江,7,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031207,2025-01-03,12,住之江,7,2連単,4-6,1,3450,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031405,2025-01-03,14,鳴門,5,2連単,4-1,1,2910,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031405,2025-01-03,14,鳴門,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031405,2025-01-03,14,鳴門,5,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031406,2025-01-03,14,鳴門,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031406,2025-01-03,14,鳴門,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031406,2025-01-03,14,鳴門,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031502,2025-01-03,15,丸亀,2,2連単,4-1,1,2390,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031502,2025-01-03,15,丸亀,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031502,2025-01-03,15,丸亀,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031506,2025-01-03,15,丸亀,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031506,2025-01-03,15,丸亀,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501031506,2025-01-03,15,丸亀,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501032104,2025-01-03,21,芦屋,4,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501032104,2025-01-03,21,芦屋,4,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501032104,2025-01-03,21,芦屋,4,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501032402,2025-01-03,24,大村,2,2連単,4-1,1,490,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501032402,2025-01-03,24,大村,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501032402,2025-01-03,24,大村,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501040106,2025-01-04,01,桐生,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501040106,2025-01-04,01,桐生,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501040106,2025-01-04,01,桐生,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501060311,2025-01-06,03,江戸川,11,2連単,4-1,1,1210,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501060311,2025-01-06,03,江戸川,11,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501060311,2025-01-06,03,江戸川,11,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061004,2025-01-06,10,三国,4,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061004,2025-01-06,10,三国,4,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061004,2025-01-06,10,三国,4,2連単,4-6,1,2250,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061301,2025-01-06,13,尼崎,1,2連単,4-1,1,2640,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061301,2025-01-06,13,尼崎,1,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061301,2025-01-06,13,尼崎,1,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061903,2025-01-06,19,下関,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061903,2025-01-06,19,下関,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061903,2025-01-06,19,下関,3,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061906,2025-01-06,19,下関,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061906,2025-01-06,19,下関,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501061906,2025-01-06,19,下関,6,2連単,4-6,1,1740,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501062001,2025-01-06,20,若松,1,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501062001,2025-01-06,20,若松,1,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501062001,2025-01-06,20,若松,1,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070506,2025-01-07,05,多摩川,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070506,2025-01-07,05,多摩川,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070506,2025-01-07,05,多摩川,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070704,2025-01-07,07,蒲郡,4,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070704,2025-01-07,07,蒲郡,4,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070704,2025-01-07,07,蒲郡,4,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070705,2025-01-07,07,蒲郡,5,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070705,2025-01-07,07,蒲郡,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501070705,2025-01-07,07,蒲郡,5,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501071303,2025-01-07,13,尼崎,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501071303,2025-01-07,13,尼崎,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202501071303,2025-01-07,13,尼崎,3,2連単,4-6,0,0,Normalized H-002 exacta
